Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1,"Wei-dong Yang, Yun-hua He, Li-min Sun, Xiang Lu, Xinghua Li","An optimal query strategy for protecting location privacy in location-based services",2015,"Peer-to-Peer Networking and Applications","Springer Nature","http://dx.doi.org/10.1007/s12083-015-0328-0","",150,"2018-11-02","journal-article","10.1007/s12083-015-0328-0","1936-6442","http://link.springer.com/content/pdf/10.1007/s12083-015-0328-0.pdf",9,4,752,761,1,0.33,0,5,3
1,"Cheng Zhong, Lei Liu, Jing Zhao","Privacy-Preserving Location-Based Query Using Location Indexes and Parallel Searching in Distributed Networks",2014,"The Scientific World Journal","Hindawi Limited","http://dx.doi.org/10.1155/2014/751845","",151,"2018-11-02","journal-article","10.1155/2014/751845","2356-6140","http://downloads.hindawi.com/journals/tswj/2014/751845.pdf",2014,,1,7,1,0.25,0,3,4
2,"Shawn D. Bushway, Anne Morrison Piehl","Location, Location, Location: The Impact of Guideline Grid Location on the Value of Sentencing Enhancements",2011,"Journal of Empirical Legal Studies","Wiley","http://dx.doi.org/10.1111/j.1740-1461.2011.01227.x","",152,"2018-11-02","journal-article","10.1111/j.1740-1461.2011.01227.x","1740-1453","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1740-1461.2011.01227.x",8,,222,238,2,0.29,1,2,7
0,"C WOOTTON","ZIP/Postal Code-to-Location Mapping",2007,"Developing Quality Metadata","Elsevier","http://dx.doi.org/10.1016/b978-0-240-80869-7.50073-0","",153,"2018-11-02","book-chapter","10.1016/b978-0-240-80869-7.50073-0","","",,,423,423,0,0.00,0,1,11
0,"N BEIMAN","Location, Location, Location: Art Direction and Storytelling",2007,"Prepare to Board!","Elsevier","http://dx.doi.org/10.1016/b978-0-240-80820-8.50012-9","",154,"2018-11-02","book-chapter","10.1016/b978-0-240-80820-8.50012-9","","",,,103,112,0,0.00,0,1,11
0,"G. Richards","Location location location",2009,"Engineering & Technology","Institution of Engineering and Technology (IET)","http://dx.doi.org/10.1049/et.2009.0206","",155,"2018-11-02","journal-article","10.1049/et.2009.0206","1750-9637","",4,2,42,46,0,0.00,0,1,9
0,"","Location, location, location Nanotechnology",2004,"Materials Today","Elsevier BV","http://dx.doi.org/10.1016/s1369-7021(03)00030-0","",156,"2018-11-02","journal-article","10.1016/s1369-7021(03)00030-0","1369-7021","http://api.elsevier.com/content/article/PII:S1369-7021(03)00030-0?httpAccept=text/xml",7,1,9,9,0,0.00,0,0,14
0,"J. Yeston","Location, Location, Location",2010,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.328.5978.549-b","",157,"2018-11-02","journal-article","10.1126/science.328.5978.549-b","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.328.5978.549-b",328,5978,549,549,0,0.00,0,1,8
0,"Russell H. Swerdlow","Location, location, location!",2007,"Neurobiology of Aging","Elsevier BV","http://dx.doi.org/10.1016/j.neurobiolaging.2006.09.009","",158,"2018-11-02","journal-article","10.1016/j.neurobiolaging.2006.09.009","0197-4580","http://api.elsevier.com/content/article/PII:S0197458006003496?httpAccept=text/xml",28,10,1483,1483,0,0.00,0,1,11
0,"S. A. Santoro","Location, location, location: targeting the endothelium",2003,"Blood","American Society of Hematology","http://dx.doi.org/10.1182/blood-2003-03-0764","",159,"2018-11-02","journal-article","10.1182/blood-2003-03-0764","0006-4971","",101,10,3761,3761,0,0.00,0,1,15
0,"WLLIAM G. WILKOFF","Location, Location, Location",2005,"Pediatric News","Test accounts","http://dx.doi.org/10.1016/s0031-398x(05)70188-0","",160,"2018-11-02","journal-article","10.1016/s0031-398x(05)70188-0","0031-398X","http://api.elsevier.com/content/article/PII:S0031398X05701880?httpAccept=text/xml",39,1,26,26,0,0.00,0,1,13
0,"","Location! Location! Location!",2003,"Work Study","Emerald","http://dx.doi.org/10.1108/ws.2003.07952faf.004","",161,"2018-11-02","journal-article","10.1108/ws.2003.07952faf.004","0043-8022","http://www.emeraldinsight.com/doi/full-xml/10.1108/ws.2003.07952faf.004",52,6,,,0,0.00,0,0,15
0,"Julie Rowbotham","Location, Location, Location",2001,"Aslib Proceedings","Emerald","http://dx.doi.org/10.1108/eum0000000007038","",162,"2018-11-02","journal-article","10.1108/eum0000000007038","0001-253X","",53,2,58,61,0,0.00,0,1,17
1,"G. J. Chin","BIOMEDICINE: Location, Location, Location",2004,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.303.5665.1731b","",163,"2018-11-02","journal-article","10.1126/science.303.5665.1731b","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.303.5665.1731b",303,5665,1731,1731,1,0.07,1,1,14
0,"L. M. Zahn","Location, Location, Location",2011,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.332.6027.284-d","",164,"2018-11-02","journal-article","10.1126/science.332.6027.284-d","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.332.6027.284-d",332,6027,284,285,0,0.00,0,1,7
0,"S. M. Hurtley","Location, location, location",2016,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.351.6269.134-f","",165,"2018-11-02","journal-article","10.1126/science.351.6269.134-f","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.351.6269.134-f",351,6269,134,135,0,0.00,0,1,2
2,"George A. Kaplan","Location, Location, Location",1999,"Psychosomatic Medicine","Ovid Technologies (Wolters Kluwer Health)","http://dx.doi.org/10.1097/00006842-199911000-00004","",166,"2018-11-02","journal-article","10.1097/00006842-199911000-00004","0033-3174","",61,6,744,745,2,0.11,2,1,19
0,"John B. Durkee","VOC: Location, location, location",2004,"Metal Finishing","Elsevier BV","http://dx.doi.org/10.1016/s0026-0576(04)90114-6","",167,"2018-11-02","journal-article","10.1016/s0026-0576(04)90114-6","0026-0576","http://api.elsevier.com/content/article/PII:S0026057604901146?httpAccept=text/xml",102,2,40,44,0,0.00,0,1,14
0,"","Neuroscience: Location, location, location",2008,"Nature","Springer Nature","http://dx.doi.org/10.1038/454371a","",168,"2018-11-02","journal-article","10.1038/454371a","0028-0836","http://www.nature.com/articles/454371a.pdf",454,7203,371,371,0,0.00,0,0,10
0,"Phyllis Tuchman","Location, location, location",2000,"The Lancet","Elsevier BV","http://dx.doi.org/10.1016/s0140-6736(05)73100-7","",169,"2018-11-02","journal-article","10.1016/s0140-6736(05)73100-7","0140-6736","http://api.elsevier.com/content/article/PII:S0140673605731007?httpAccept=text/xml",355,9217,1835,1835,0,0.00,0,1,18
11,"Helen McNeill","Planar Polarity: Location, Location, Location",2002,"Current Biology","Elsevier BV","http://dx.doi.org/10.1016/s0960-9822(02)00942-9","",170,"2018-11-02","journal-article","10.1016/s0960-9822(02)00942-9","0960-9822","http://api.elsevier.com/content/article/PII:S0960982202009429?httpAccept=text/xml",12,13,,,11,0.69,11,1,16
0,"","Site Selection: Location, Location, Location",2015,"Supply Chain Management Best Practices","John Wiley & Sons, Inc.","http://dx.doi.org/10.1002/9781119202912.ch9","",171,"2018-11-02","book-chapter","10.1002/9781119202912.ch9","","",,,105,117,0,0.00,0,0,3
0,"David A. Schulsinger","Treatment of Complex Stones: Location, Location, Location!",2014,"Kidney Stone Disease","Springer International Publishing","http://dx.doi.org/10.1007/978-3-319-12105-5_21","",172,"2018-11-02","book-chapter","10.1007/978-3-319-12105-5_21","","http://link.springer.com/content/pdf/10.1007/978-3-319-12105-5_21",,,143,152,0,0.00,0,1,4
0,"K. L. Mueller","For HIV: Location, location, location",2014,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.345.6193.175-i","",173,"2018-11-02","journal-article","10.1126/science.345.6193.175-i","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.345.6193.175-i",345,6193,,,0,0.00,0,1,4
0,"Emanuel Shachmurove, Yochanan Shachmurove","Location, Location, Location: Entrepreneurial Finance Meets Economic Geography",2010,"SSRN Electronic Journal","Elsevier BV","http://dx.doi.org/10.2139/ssrn.1666819","",174,"2018-11-02","journal-article","10.2139/ssrn.1666819","1556-5068","",,,,,0,0.00,0,2,8
0,"K. LaMarco","Location, location, location",2015,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.347.6221.515-l","",175,"2018-11-02","journal-article","10.1126/science.347.6221.515-l","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.347.6221.515-l",347,6221,515,515,0,0.00,0,1,3
1,"Erin S. Coyne, Simon S. Wing","The business of deubiquitination – location, location, location",2016,"F1000Research","F1000 Research, Ltd.","http://dx.doi.org/10.12688/f1000research.7220.1","",176,"2018-11-02","journal-article","10.12688/f1000research.7220.1","2046-1402","http://f1000research.com/articles/5-163/v1/iparadigms",,,,,1,0.50,1,2,2
0,"Ty Kiisel","Commercial Real Estate Loans Location, Location, Location",2013,"Getting a Business Loan","Apress","http://dx.doi.org/10.1007/978-1-4302-4999-3_10","",177,"2018-11-02","book-chapter","10.1007/978-1-4302-4999-3_10","","http://link.springer.com/content/pdf/10.1007/978-1-4302-4999-3_10",,,101,110,0,0.00,0,1,5
0,"Claire Larsonneur","Location, location, location",2009,"Études britanniques contemporaines","OpenEdition","http://dx.doi.org/10.4000/ebc.3692","",178,"2018-11-02","journal-article","10.4000/ebc.3692","1168-4917","",,37,141,152,0,0.00,0,1,9
0,"A ARTIS","Location, Location, Location",2008,"The Shut Up and Shoot Documentary Guide","Elsevier","http://dx.doi.org/10.1016/b978-0-240-80935-9.50008-6","",179,"2018-11-02","book-chapter","10.1016/b978-0-240-80935-9.50008-6","","",,,53,68,0,0.00,0,1,10
0,"Charles Choi","Location, Location, Location",2004,"Scientific American","Springer Nature","http://dx.doi.org/10.1038/scientificamerican0904-34b","",180,"2018-11-02","journal-article","10.1038/scientificamerican0904-34b","0036-8733","",291,3,34,34,0,0.00,0,1,14
0,"B. Betts","Location location location [IP address]",2010,"Engineering & Technology","Institution of Engineering and Technology (IET)","http://dx.doi.org/10.1049/et.2010.0516","",181,"2018-11-02","journal-article","10.1049/et.2010.0516","1750-9637","",5,5,60,63,0,0.00,0,1,8
0,"Jay Blickstein","Editorial: (Co)location, location, location",1998,"netWorker","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/285293.285294","",182,"2018-11-02","journal-article","10.1145/285293.285294","1091-3556","http://dl.acm.org/ft_gateway.cfm?id=285294&amp;ftid=31121&amp;dwn=1",2,4,2,4,0,0.00,0,1,20
0,"Karen Kreeger","Location, location, location",2003,"Nature","Springer Nature","http://dx.doi.org/10.1038/nj6924-766a","",183,"2018-11-02","journal-article","10.1038/nj6924-766a","0028-0836","http://www.nature.com/articles/nj6924-766a.pdf",421,6924,766,767,0,0.00,0,1,15
3,"James Ferrara","Location, location, location",2003,"Nature Immunology","Springer Nature","http://dx.doi.org/10.1038/ni0203-103","",184,"2018-11-02","journal-article","10.1038/ni0203-103","1529-2908","http://www.nature.com/articles/ni0203-103.pdf",4,2,103,104,3,0.20,3,1,15
0,"G. Riddihough","Location, Location, Location",2010,"Science Signaling","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/scisignal.3143ec316","",185,"2018-11-02","journal-article","10.1126/scisignal.3143ec316","1937-9145","https://syndication.highwire.org/content/doi/10.1126/scisignal.3143ec316",3,143,,,0,0.00,0,1,8
0,"Janet Pelley","Wind Power's Location, Location, Location",2010,"Chemical & Engineering News","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cen101810134621","",186,"2018-11-02","journal-article","10.1021/cen101810134621","0009-2347","",,,2147483647,2147483647,0,0.00,0,1,8
4,"Steven L. Shafer, James C. Eisenach","Location, Location, Location",2000,"Anesthesiology","Ovid Technologies (Wolters Kluwer Health)","http://dx.doi.org/10.1097/00000542-200003000-00005","",187,"2018-11-02","journal-article","10.1097/00000542-200003000-00005","0003-3022","",92,3,641,641,4,0.22,2,2,18
0,"E. F. Plow","Location, location, location",2003,"Blood","American Society of Hematology","http://dx.doi.org/10.1182/blood-2003-08-2719","",188,"2018-11-02","journal-article","10.1182/blood-2003-08-2719","0006-4971","",102,8,2709,2709,0,0.00,0,1,15
0,"Alan Kozikowski, Maurizio Botta","Location, Location, Location",2011,"ChemMedChem","Wiley","http://dx.doi.org/10.1002/cmdc.200000528","",189,"2018-11-02","journal-article","10.1002/cmdc.200000528","1860-7179","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fcmdc.200000528",6,2,211,213,0,0.00,0,2,7
0,"D. Clery","SCIENTIFIC FACILITIES: Location, Location, Location",2007,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.318.5849.380","",190,"2018-11-02","journal-article","10.1126/science.318.5849.380","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.318.5849.380",318,5849,380,383,0,0.00,0,1,11
0,"L. B. Ray","Location, Location, Location",2007,"Science's STKE","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/stke.3962007tw261","",191,"2018-11-02","journal-article","10.1126/stke.3962007tw261","1525-8882","https://syndication.highwire.org/content/doi/10.1126/stke.3962007tw261",2007,396,,,0,0.00,0,1,11
1,"T. James","Location, location, location [power markets]",2007,"Power Engineer","Institution of Engineering and Technology (IET)","http://dx.doi.org/10.1049/pe:20070505","",192,"2018-11-02","journal-article","10.1049/pe:20070505","0950-3366","",21,5,34,34,1,0.09,1,1,11
5,"","Location, location, location",2008,"Nature Nanotechnology","Springer Nature","http://dx.doi.org/10.1038/nnano.2008.141","",193,"2018-11-02","journal-article","10.1038/nnano.2008.141","1748-3387","http://www.nature.com/articles/nnano.2008.141.pdf",3,6,309,309,5,0.50,0,0,10
0,"Elie Dolgin","Location, location, location",2008,"Nature Reports Stem Cells","Springer Nature","http://dx.doi.org/10.1038/stemcells.2008.134","",194,"2018-11-02","journal-article","10.1038/stemcells.2008.134","1754-8705","",,,,,0,0.00,0,1,10
3,"D. Kushner","Tools & Toys: Location, Location, Location",2006,"IEEE Spectrum","Institute of Electrical and Electronics Engineers (IEEE)","http://dx.doi.org/10.1109/mspec.2006.1572367","",195,"2018-11-02","journal-article","10.1109/mspec.2006.1572367","0018-9235","http://xplorestaging.ieee.org/ielx5/6/33265/01572367.pdf?arnumber=1572367",43,1,62,67,3,0.25,3,1,12
1,"Michael Eisenstein","Location, location, location",2009,"Nature Methods","Springer Nature","http://dx.doi.org/10.1038/nmeth0909-630b","",196,"2018-11-02","journal-article","10.1038/nmeth0909-630b","1548-7091","http://www.nature.com/articles/nmeth0909-630b.pdf",6,9,631,631,1,0.11,1,1,9
0,"Ralph Hexter","Location, Location, Location: Geography, Knowledge, and the Creation of Medieval Latin Textual Communities",2012,"Oxford Handbooks Online","Oxford University Press","http://dx.doi.org/10.1093/oxfordhb/9780195394016.013.0010","",197,"2018-11-02","book","10.1093/oxfordhb/9780195394016.013.0010","","",,,,,0,0.00,0,1,6
0,"Bob Riddle","Scope on the Skies: Location, Location, Location",2014,"Science Scope","National Science Teachers Association (NSTA)","http://dx.doi.org/10.2505/4/ss14_037_09_76","",198,"2018-11-02","journal-article","10.2505/4/ss14_037_09_76","0887-2376","",31,,,,0,0.00,0,1,4
0,"Marjolein van Sluis, Brian McStay","DNA repair: Location, location, location",2015,"Oncotarget","Impact Journals, LLC","http://dx.doi.org/10.18632/oncotarget.4840","",199,"2018-11-02","journal-article","10.18632/oncotarget.4840","1949-2553","http://www.oncotarget.com/fulltext/4840",6,19,,,0,0.00,0,2,3
0,"K. L. Mueller","Location, Location, Location",2013,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.341.6141.11-b","",200,"2018-11-02","journal-article","10.1126/science.341.6141.11-b","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.341.6141.11-b",341,6141,11,11,0,0.00,0,1,5
